"V1","girls","sons","woman","child","race","republican","circuit","circuit.1","age","religion","yearb","songerID","year","source1","source2","area","z","vote"
3731,0,5,0,5,1,1,"8",8,57,7,1930,802,2000,13,14,"employment",0,1
3800,0,5,0,5,1,1,"8",8,57,7,1930,802,1998,13,14,"employment",0,3
3801,0,5,0,5,1,1,"8",8,57,7,1930,802,1998,13,14,"employment",0,2
4221,0,5,0,5,1,1,"8",8,57,7,1930,802,2002,13,14,"employment",0,1
751,2,1,0,3,1,1,"8",8,50,3,1933,805,2002,13,14,"employment",1,1
805,2,1,0,3,1,1,"8",8,50,3,1933,805,2000,13,14,"employment",1,2
811,2,1,0,3,1,1,"8",8,50,3,1933,805,2000,13,14,"employment",1,1
812,2,1,0,3,1,1,"8",8,50,3,1933,805,2000,13,14,"employment",1,1
817,2,1,0,3,1,1,"8",8,50,3,1933,805,2000,13,14,"employment",1,1
820,2,1,0,3,1,1,"8",8,50,3,1933,805,1999,13,14,"employment",1,1
829,2,1,0,3,1,1,"8",8,50,3,1933,805,1999,13,14,"employment",1,1
844,2,1,0,3,1,1,"8",8,50,3,1933,805,1999,13,14,"employment",1,2
847,2,1,0,3,1,1,"8",8,50,3,1933,805,1999,13,14,"employment",1,1
852,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
856,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
861,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
873,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
877,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
897,2,1,0,3,1,1,"8",8,50,3,1933,805,1997,13,14,"employment",1,3
903,2,1,0,3,1,1,"8",8,50,3,1933,805,1997,13,14,"employment",1,1
910,2,1,0,3,1,1,"8",8,50,3,1933,805,1997,13,14,"employment",1,1
912,2,1,0,3,1,1,"8",8,50,3,1933,805,1997,13,14,"employment",1,1
915,2,1,0,3,1,1,"8",8,50,3,1933,805,1997,13,14,"employment",1,1
918,2,1,0,3,1,1,"8",8,50,3,1933,805,1996,13,14,"employment",1,1
924,2,1,0,3,1,1,"8",8,50,3,1933,805,1996,13,14,"employment",1,1
925,2,1,0,3,1,1,"8",8,50,3,1933,805,1996,13,14,"pregnancy",1,1
926,2,1,0,3,1,1,"8",8,50,3,1933,805,1996,13,14,"employment",1,1
931,2,1,0,3,1,1,"8",8,50,3,1933,805,2002,13,14,"employment",1,2
942,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
952,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"abortion",1,3
1309,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
2211,2,1,0,3,1,1,"8",8,50,3,1933,805,2002,13,14,"employment",1,1
2237,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
2243,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,3
2245,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
2251,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,3
2252,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
2253,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
2265,2,1,0,3,1,1,"8",8,50,3,1933,805,2000,13,14,"employment",1,3
2308,2,1,0,3,1,1,"8",8,50,3,1933,805,1999,13,14,"employment",1,3
2314,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,1
2330,2,1,0,3,1,1,"8",8,50,3,1933,805,1998,13,14,"employment",1,2
2396,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
2776,2,1,0,3,1,1,"8",8,50,3,1933,805,1997,13,14,"employment",1,1
3682,2,1,0,3,1,1,"8",8,50,3,1933,805,2002,13,14,"employment",1,1
3715,2,1,0,3,1,1,"8",8,50,3,1933,805,2001,13,14,"employment",1,1
3755,2,1,0,3,1,1,"8",8,50,3,1933,805,1999,13,14,"employment",1,1
4220,2,1,0,3,1,1,"8",8,50,3,1933,805,2002,13,14,"employment",1,1
2285,1,1,0,2,1,0,"8",8,49,5,1919,806,1999,13,14,"employment",1,1
2374,1,1,0,2,1,0,"8",8,49,5,1919,806,1997,13,14,"employment",1,1
2414,1,1,0,2,1,0,"8",8,49,5,1919,806,1999,13,14,"abortion",1,3
2772,1,1,0,2,1,0,"8",8,49,5,1919,806,2000,13,14,"employment",1,1
3407,1,1,0,2,1,0,"6",8,49,5,1919,806,1998,13,14,"employment",1,2
4053,1,1,0,2,1,0,"11",8,49,5,1919,806,2002,13,14,"employment",1,2
816,3,3,0,6,1,1,"8",8,48,10,1934,809,2000,13,14,"employment",1,1
821,3,3,0,6,1,1,"8",8,48,10,1934,809,1999,13,14,"employment",1,2
860,3,3,0,6,1,1,"8",8,48,10,1934,809,1998,13,14,"employment",1,2
886,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,1
890,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,2
898,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,1
913,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,1
914,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,2
916,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,2
947,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"pregnancy",1,1
1317,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,1
2215,3,3,0,6,1,1,"8",8,48,10,1934,809,2002,13,14,"employment",1,2
2220,3,3,0,6,1,1,"8",8,48,10,1934,809,2002,13,14,"employment",1,3
2221,3,3,0,6,1,1,"8",8,48,10,1934,809,2002,13,14,"employment",1,3
2223,3,3,0,6,1,1,"8",8,48,10,1934,809,2002,13,14,"employment",1,1
2261,3,3,0,6,1,1,"8",8,48,10,1934,809,2000,13,14,"employment",1,1
2263,3,3,0,6,1,1,"8",8,48,10,1934,809,2000,13,14,"employment",1,3
2288,3,3,0,6,1,1,"8",8,48,10,1934,809,1999,13,14,"employment",1,1
2340,3,3,0,6,1,1,"8",8,48,10,1934,809,1998,13,14,"employment",1,3
2389,3,3,0,6,1,1,"8",8,48,10,1934,809,1996,13,14,"employment",1,2
2411,3,3,0,6,1,1,"8",8,48,10,1934,809,2001,13,14,"abortion",1,3
2417,3,3,0,6,1,1,"8",8,48,10,1934,809,1998,13,14,"pregnancy",1,3
2761,3,3,0,6,1,1,"8",8,48,10,1934,809,2002,13,14,"employment",1,1
2762,3,3,0,6,1,1,"8",8,48,10,1934,809,2002,13,14,"employment",1,1
3698,3,3,0,6,1,1,"8",8,48,10,1934,809,2001,13,14,"employment",1,2
3744,3,3,0,6,1,1,"8",8,48,10,1934,809,1999,13,14,"employment",1,1
3826,3,3,0,6,1,1,"8",8,48,10,1934,809,1997,13,14,"employment",1,1
3838,3,3,0,6,1,1,"8",8,48,10,1934,809,1996,13,14,"employment",1,1
3871,3,3,0,6,1,1,"8",8,48,10,1934,809,2000,13,14,"abortion",1,3
3873,3,3,0,6,1,1,"8",8,48,10,1934,809,1999,13,14,"abortion",1,3
1501,3,1,0,4,1,1,"1",8,64,7,1925,813,2001,13,14,"employment",1,3
1530,3,1,0,4,1,1,"1",8,64,7,1925,813,1997,13,14,"employment",1,3
2214,3,1,0,4,1,1,"8",8,64,7,1925,813,2002,13,14,"employment",1,1
2272,3,1,0,4,1,1,"8",8,64,7,1925,813,2000,13,14,"employment",1,1
2296,3,1,0,4,1,1,"8",8,64,7,1925,813,1999,13,14,"employment",1,1
2333,3,1,0,4,1,1,"8",8,64,7,1925,813,1998,13,14,"employment",1,1
2355,3,1,0,4,1,1,"8",8,64,7,1925,813,1997,13,14,"employment",1,1
2412,3,1,0,4,1,1,"8",8,64,7,1925,813,2000,13,14,"abortion",1,3
2955,3,1,0,4,1,1,"1",8,64,7,1925,813,2002,13,14,"employment",1,3
3281,3,1,0,4,1,1,"6",8,64,7,1925,813,2002,13,14,"employment",1,3
3726,3,1,0,4,1,1,"8",8,64,7,1925,813,2000,13,14,"employment",1,2
3732,3,1,0,4,1,1,"8",8,64,7,1925,813,2000,13,14,"employment",1,3
3766,3,1,0,4,1,1,"8",8,64,7,1925,813,1999,13,14,"employment",1,2
3773,3,1,0,4,1,1,"8",8,64,7,1925,813,1998,13,14,"employment",1,1
4066,3,1,0,4,1,1,"11",8,64,7,1925,813,2000,13,14,"employment",1,1
4114,3,1,0,4,1,1,"11",8,64,7,1925,813,1996,13,14,"employment",1,2
864,1,1,0,2,1,0,"8",8,48,4,1918,815,1998,13,14,"employment",1,1
871,1,1,0,2,1,0,"8",8,48,4,1918,815,1998,13,14,"employment",1,2
2224,1,1,0,2,1,0,"8",8,48,4,1918,815,2002,13,14,"employment",1,2
2225,1,1,0,2,1,0,"8",8,48,4,1918,815,2002,13,14,"employment",1,3
2256,1,1,0,2,1,0,"8",8,48,4,1918,815,2001,13,14,"employment",1,1
2260,1,1,0,2,1,0,"8",8,48,4,1918,815,2000,13,14,"employment",1,1
2266,1,1,0,2,1,0,"8",8,48,4,1918,815,2000,13,14,"employment",1,1
2268,1,1,0,2,1,0,"8",8,48,4,1918,815,2000,13,14,"employment",1,1
2290,1,1,0,2,1,0,"8",8,48,4,1918,815,1999,13,14,"employment",1,1
2326,1,1,0,2,1,0,"8",8,48,4,1918,815,1998,13,14,"employment",1,2
2354,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"employment",1,1
2362,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"employment",1,1
2365,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"employment",1,1
2367,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"employment",1,1
2371,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"employment",1,1
2373,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"employment",1,2
2377,1,1,0,2,1,0,"8",8,48,4,1918,815,1996,13,14,"employment",1,1
2378,1,1,0,2,1,0,"8",8,48,4,1918,815,1996,13,14,"employment",1,1
2385,1,1,0,2,1,0,"8",8,48,4,1918,815,1996,13,14,"employment",1,1
2413,1,1,0,2,1,0,"8",8,48,4,1918,815,2000,13,14,"abortion",1,1
2415,1,1,0,2,1,0,"8",8,48,4,1918,815,1997,13,14,"abortion",1,3
2416,1,1,0,2,1,0,"8",8,48,4,1918,815,1998,13,14,"pregnancy",1,2
2766,1,1,0,2,1,0,"8",8,48,4,1918,815,2002,13,14,"employment",1,1
3171,1,1,0,2,1,0,"4",8,48,4,1918,815,1997,13,14,"employment",1,3
3778,1,1,0,2,1,0,"8",8,48,4,1918,815,1998,13,14,"employment",1,2
2339,3,0,0,3,1,1,"8",8,58,7,1917,816,1998,13,14,"employment",1,2
2353,3,0,0,3,1,1,"8",8,58,7,1917,816,1997,13,14,"employment",1,1
2380,3,0,0,3,1,1,"8",8,58,7,1917,816,1996,13,14,"employment",1,1
2384,3,0,0,3,1,1,"8",8,58,7,1917,816,1996,13,14,"pregnancy",1,1
722,5,0,0,5,1,0,"7",8,40,8,1926,818,1996,13,14,"employment",1,2
808,5,0,0,5,1,0,"8",8,40,8,1926,818,2000,13,14,"employment",1,2
1000,5,0,0,5,1,0,"9",8,40,8,1926,818,2000,13,14,"employment",1,3
1044,5,0,0,5,1,0,"9",8,40,8,1926,818,1997,13,14,"employment",1,1
1054,5,0,0,5,1,0,"9",8,40,8,1926,818,1997,13,14,"employment",1,3
1073,5,0,0,5,1,0,"9",8,40,8,1926,818,2002,13,14,"abortion",1,1
1928,5,0,0,5,1,0,"6",8,40,8,1926,818,1999,13,14,"employment",1,2
2212,5,0,0,5,1,0,"8",8,40,8,1926,818,2002,13,14,"employment",1,3
2246,5,0,0,5,1,0,"8",8,40,8,1926,818,2001,13,14,"employment",1,3
2273,5,0,0,5,1,0,"8",8,40,8,1926,818,2000,13,14,"employment",1,3
2345,5,0,0,5,1,0,"8",8,40,8,1926,818,1997,13,14,"employment",1,1
2349,5,0,0,5,1,0,"8",8,40,8,1926,818,1997,13,14,"employment",1,2
2383,5,0,0,5,1,0,"8",8,40,8,1926,818,1996,13,14,"employment",1,1
2771,5,0,0,5,1,0,"8",8,40,8,1926,818,2001,13,14,"employment",1,1
3405,5,0,0,5,1,0,"6",8,40,8,1926,818,1998,13,14,"employment",1,3
3805,5,0,0,5,1,0,"8",8,40,8,1926,818,1997,13,14,"employment",1,1
761,2,0,0,2,2,0,"8",8,59,4,1919,820,2002,13,14,"employment",1,3
765,2,0,0,2,2,0,"8",8,59,4,1919,820,2002,13,14,"employment",1,2
770,2,0,0,2,2,0,"8",8,59,4,1919,820,2002,13,14,"employment",1,2
773,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,1
782,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,2
788,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,1
792,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,3
794,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,1
797,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,1
813,2,0,0,2,2,0,"8",8,59,4,1919,820,2000,13,14,"employment",1,1
818,2,0,0,2,2,0,"8",8,59,4,1919,820,2000,13,14,"employment",1,1
826,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"employment",1,1
835,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"employment",1,2
840,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"employment",1,1
841,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"employment",1,1
845,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"employment",1,1
853,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,1
869,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,1
870,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,3
874,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,1
881,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,3
884,2,0,0,2,2,0,"8",8,59,4,1919,820,1997,13,14,"employment",1,3
887,2,0,0,2,2,0,"8",8,59,4,1919,820,1997,13,14,"employment",1,1
908,2,0,0,2,2,0,"8",8,59,4,1919,820,1997,13,14,"employment",1,1
909,2,0,0,2,2,0,"8",8,59,4,1919,820,1997,13,14,"employment",1,2
930,2,0,0,2,2,0,"8",8,59,4,1919,820,1996,13,14,"employment",1,2
937,2,0,0,2,2,0,"8",8,59,4,1919,820,2001,13,14,"employment",1,1
946,2,0,0,2,2,0,"8",8,59,4,1919,820,1997,13,14,"Title IX",1,2
948,2,0,0,2,2,0,"8",8,59,4,1919,820,1997,13,14,"Title IX",1,2
955,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"abortion",1,3
958,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"pregnancy",1,3
1302,2,0,0,2,2,0,"8",8,59,4,1919,820,2002,13,14,"employment",1,1
1315,2,0,0,2,2,0,"8",8,59,4,1919,820,1999,13,14,"employment",1,1
2274,2,0,0,2,2,0,"8",8,59,4,1919,820,2000,13,14,"employment",1,1
2319,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,2
2332,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,1
2337,2,0,0,2,2,0,"8",8,59,4,1919,820,1998,13,14,"employment",1,1
2379,2,0,0,2,2,0,"8",8,59,4,1919,820,1996,13,14,"employment",1,1
3734,2,0,0,2,2,0,"8",8,59,4,1919,820,2000,13,14,"employment",1,3
921,0,1,0,1,1,1,"8",8,59,4,1927,821,1996,13,14,"employment",0,1
1047,0,1,0,1,1,1,"9",8,59,4,1927,821,1997,13,14,"employment",0,3
1344,0,1,0,1,1,1,"9",8,59,4,1927,821,2001,13,14,"employment",0,1
1593,0,1,0,1,1,1,"2",8,59,4,1927,821,1999,13,14,"employment",0,2
1597,0,1,0,1,1,1,"2",8,59,4,1927,821,1998,13,14,"employment",0,2
2242,0,1,0,1,1,1,"8",8,59,4,1927,821,2001,13,14,"employment",0,1
2244,0,1,0,1,1,1,"8",8,59,4,1927,821,2001,13,14,"employment",0,1
2254,0,1,0,1,1,1,"8",8,59,4,1927,821,2001,13,14,"employment",0,1
2360,0,1,0,1,1,1,"8",8,59,4,1927,821,1997,13,14,"employment",0,1
2366,0,1,0,1,1,1,"8",8,59,4,1927,821,1997,13,14,"employment",0,1
2407,0,1,0,1,1,1,"8",8,59,4,1927,821,1997,13,14,"Title IX",0,2
2418,0,1,0,1,1,1,"8",8,59,4,1927,821,1997,13,14,"pregnancy",0,1
2773,0,1,0,1,1,1,"8",8,59,4,1927,821,1999,13,14,"employment",0,1
3096,0,1,0,1,1,1,"3",8,59,4,1927,821,2001,13,14,"employment",0,1
3170,0,1,0,1,1,1,"4",8,59,4,1927,821,1998,13,14,"pregnancy",0,1
3194,0,1,0,1,1,1,"4",8,59,4,1927,821,1998,13,14,"pregnancy",0,1
3727,0,1,0,1,1,1,"8",8,59,4,1927,821,2000,13,14,"employment",0,1
3792,0,1,0,1,1,1,"8",8,59,4,1927,821,1998,13,14,"employment",0,1
3796,0,1,0,1,1,1,"8",8,59,4,1927,821,1998,13,14,"employment",0,1
3813,0,1,0,1,1,1,"8",8,59,4,1927,821,1997,13,14,"employment",0,1
3814,0,1,0,1,1,1,"8",8,59,4,1927,821,1997,13,14,"employment",0,1
3872,0,1,0,1,1,1,"8",8,59,4,1927,821,2000,13,14,"abortion",0,3
4005,0,1,0,1,1,1,"10",8,59,4,1927,821,2000,13,14,"employment",0,1
4128,0,1,0,1,1,1,"1",8,59,4,1927,821,2002,13,14,"employment",0,1
2279,4,1,0,5,1,1,"8",8,49,7,1922,826,1999,13,14,"employment",1,1
2351,4,1,0,5,1,1,"8",8,49,7,1922,826,1997,13,14,"employment",1,1
756,0,3,0,3,1,1,"8",8,51,21,1934,837,2002,13,14,"employment",0,2
757,0,3,0,3,1,1,"8",8,51,21,1934,837,2002,13,14,"employment",0,1
778,0,3,0,3,1,1,"8",8,51,21,1934,837,2001,13,14,"employment",0,1
783,0,3,0,3,1,1,"8",8,51,21,1934,837,2001,13,14,"employment",0,1
784,0,3,0,3,1,1,"8",8,51,21,1934,837,2001,13,14,"employment",0,3
786,0,3,0,3,1,1,"8",8,51,21,1934,837,2001,13,14,"employment",0,1
793,0,3,0,3,1,1,"8",8,51,21,1934,837,2001,13,14,"employment",0,1
803,0,3,0,3,1,1,"8",8,51,21,1934,837,2000,13,14,"employment",0,3
815,0,3,0,3,1,1,"8",8,51,21,1934,837,2000,13,14,"employment",0,1
832,0,3,0,3,1,1,"8",8,51,21,1934,837,1999,13,14,"employment",0,1
838,0,3,0,3,1,1,"8",8,51,21,1934,837,1999,13,14,"employment",0,1
842,0,3,0,3,1,1,"8",8,51,21,1934,837,1999,13,14,"employment",0,1
848,0,3,0,3,1,1,"8",8,51,21,1934,837,1999,13,14,"employment",0,3
896,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,1
902,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,3
911,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,1
927,0,3,0,3,1,1,"8",8,51,21,1934,837,1996,13,14,"employment",0,2
1303,0,3,0,3,1,1,"8",8,51,21,1934,837,2002,13,14,"employment",0,1
1306,0,3,0,3,1,1,"8",8,51,21,1934,837,2002,13,14,"employment",0,3
2217,0,3,0,3,1,1,"8",8,51,21,1934,837,2002,13,14,"employment",0,1
2318,0,3,0,3,1,1,"8",8,51,21,1934,837,1998,13,14,"employment",0,2
2328,0,3,0,3,1,1,"8",8,51,21,1934,837,1998,13,14,"employment",0,1
2369,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,1
2375,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,2
3808,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,2
3830,0,3,0,3,1,1,"8",8,51,21,1934,837,1997,13,14,"employment",0,1
3836,0,3,0,3,1,1,"8",8,51,21,1934,837,1996,13,14,"employment",0,1
3843,0,3,0,3,1,1,"8",8,51,21,1934,837,1996,13,14,"pregnancy",0,1
3844,0,3,0,3,1,1,"8",8,51,21,1934,837,1996,13,14,"employment",0,1
752,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,1
755,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,1
766,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,3
774,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
775,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,2
781,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,3
795,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
796,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
867,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,2
901,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"employment",1,1
957,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"pregnancy",1,2
959,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"pregnancy",1,1
1307,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,1
2210,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,1
2282,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,2
2291,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,1
2294,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,2
2297,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,1
2300,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,1
2302,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,1
2315,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,1
2320,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,1
2336,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,1
2338,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,1
2358,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"employment",1,2
2390,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,2
2774,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,1
3675,2,0,0,2,1,1,"8",8,50,8,1940,839,2002,13,14,"employment",1,1
3691,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
3709,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,2
3710,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,3
3712,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
3720,2,0,0,2,1,1,"8",8,50,8,1940,839,2000,13,14,"employment",1,1
3735,2,0,0,2,1,1,"8",8,50,8,1940,839,2000,13,14,"employment",1,1
3736,2,0,0,2,1,1,"8",8,50,8,1940,839,2000,13,14,"employment",1,1
3767,2,0,0,2,1,1,"8",8,50,8,1940,839,1999,13,14,"employment",1,3
3781,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,1
3798,2,0,0,2,1,1,"8",8,50,8,1940,839,1998,13,14,"employment",1,2
3804,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"employment",1,1
3812,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"employment",1,1
3824,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"employment",1,1
3833,2,0,0,2,1,1,"8",8,50,8,1940,839,1997,13,14,"employment",1,1
3839,2,0,0,2,1,1,"8",8,50,8,1940,839,1996,13,14,"employment",1,1
3842,2,0,0,2,1,1,"8",8,50,8,1940,839,1996,13,14,"employment",1,1
3855,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
4227,2,0,0,2,1,1,"8",8,50,8,1940,839,2001,13,14,"employment",1,1
787,0,2,1,2,1,0,"8",8,NA,4,1934,842,2001,13,14,"employment",0,3
801,0,2,1,2,1,0,"8",8,NA,4,1934,842,2000,13,14,"employment",0,1
809,0,2,1,2,1,0,"8",8,NA,4,1934,842,2000,13,14,"employment",0,1
863,0,2,1,2,1,0,"8",8,NA,4,1934,842,1998,13,14,"employment",0,3
895,0,2,1,2,1,0,"8",8,NA,4,1934,842,1997,13,14,"employment",0,1
953,0,2,1,2,1,0,"8",8,NA,4,1934,842,2000,13,14,"abortion",0,3
954,0,2,1,2,1,0,"8",8,NA,4,1934,842,2000,13,14,"abortion",0,1
956,0,2,1,2,1,0,"8",8,NA,4,1934,842,1997,13,14,"abortion",0,3
2229,0,2,1,2,1,0,"8",8,NA,4,1934,842,2002,13,14,"employment",0,2
2241,0,2,1,2,1,0,"8",8,NA,4,1934,842,2001,13,14,"employment",0,2
2247,0,2,1,2,1,0,"8",8,NA,4,1934,842,2001,13,14,"employment",0,1
2299,0,2,1,2,1,0,"8",8,NA,4,1934,842,1999,13,14,"employment",0,1
2303,0,2,1,2,1,0,"8",8,NA,4,1934,842,1999,13,14,"employment",0,2
2361,0,2,1,2,1,0,"8",8,NA,4,1934,842,1997,13,14,"employment",0,3
2387,0,2,1,2,1,0,"8",8,NA,4,1934,842,1996,13,14,"employment",0,3
3671,0,2,1,2,1,0,"8",8,NA,4,1934,842,2002,13,14,"employment",0,3
3680,0,2,1,2,1,0,"8",8,NA,4,1934,842,2002,13,14,"employment",0,3
3684,0,2,1,2,1,0,"8",8,NA,4,1934,842,2002,13,14,"employment",0,3
3701,0,2,1,2,1,0,"8",8,NA,4,1934,842,2001,13,14,"employment",0,1
3703,0,2,1,2,1,0,"8",8,NA,4,1934,842,2001,13,14,"employment",0,1
3753,0,2,1,2,1,0,"8",8,NA,4,1934,842,1999,13,14,"employment",0,2
3754,0,2,1,2,1,0,"8",8,NA,4,1934,842,1999,13,14,"employment",0,1
3759,0,2,1,2,1,0,"8",8,NA,4,1934,842,1999,13,14,"employment",0,1
3777,0,2,1,2,1,0,"8",8,NA,4,1934,842,1998,13,14,"employment",0,2
3791,0,2,1,2,1,0,"8",8,NA,4,1934,842,1998,13,14,"employment",0,1
3802,0,2,1,2,1,0,"8",8,NA,4,1934,842,1997,13,14,"employment",0,3
3816,0,2,1,2,1,0,"8",8,NA,4,1934,842,1997,13,14,"employment",0,1
3832,0,2,1,2,1,0,"8",8,NA,4,1934,842,1997,13,14,"employment",0,2
3837,0,2,1,2,1,0,"8",8,NA,4,1934,842,1996,13,14,"employment",0,3
2240,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2001,NA,NA,"employment",1,3
2248,2,1,0,3,NA,0,"8",NA,NA,NA,NA,843,2001,NA,NA,"employment",1,1
