"case_ID","girls","sons","woman","child","race","republican","circuit","age","religion","songerID","year","area","z","vote","agemiss","religmiss","racemiss","circuitmiss","race.0","race.1","race.2","race.3","race.4","religion.0","religion.1","religion.10","religion.2","religion.3","religion.4","religion.5","religion.7","religion.8","religion.9","religion.99","circuit.0","circuit.1","circuit.10","circuit.11","circuit.12","circuit.2","circuit.3","circuit.4","circuit.5","circuit.6","circuit.7","circuit.8","circuit.9"
3903,1,1,0,2,0,0,0,0,0,976,2001,"employment",1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3905,1,1,0,2,0,0,0,0,0,976,2001,"employment",1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4256,1,1,0,2,0,0,0,0,0,976,2001,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4260,1,1,0,2,0,0,0,0,0,976,2001,"employment",1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2786,1,0,1,1,0,0,0,0,0,977,2002,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2794,1,0,1,1,0,0,0,0,0,977,2001,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2813,1,0,1,1,0,0,0,0,0,977,2001,"pregnancy",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3927,1,0,1,1,0,0,0,0,0,977,1999,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3945,1,0,1,1,0,0,0,0,0,977,1998,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3946,1,0,1,1,0,0,0,0,0,977,1998,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3947,1,0,1,1,0,0,0,0,0,977,1998,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2782,1,1,0,2,0,0,0,0,0,979,2002,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2800,1,1,0,2,0,0,0,0,0,979,2001,"employment",1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3894,1,1,0,2,0,0,0,0,0,979,2002,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4253,1,1,0,2,0,0,0,0,0,979,2001,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4265,1,1,0,2,0,0,0,0,0,979,2001,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4272,1,1,0,2,0,0,0,0,0,979,2001,"pregnancy",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2783,1,0,0,1,0,0,0,0,0,980,2002,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2790,1,0,0,1,0,0,0,0,0,980,2002,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2791,1,0,0,1,0,0,0,0,0,980,2002,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3906,1,0,0,1,0,0,0,0,0,980,2001,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3889,1,1,1,2,0,0,0,0,0,984,2002,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,1,1,1,2,0,0,0,0,0,984,2002,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4247,1,1,1,2,0,0,0,0,0,984,2002,"employment",1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1323,1,1,0,2,0,0,0,0,0,985,2002,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2462,1,1,0,2,0,0,0,0,0,985,2000,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2792,1,1,0,2,0,0,0,0,0,985,2002,"employment",1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2807,1,1,0,2,0,0,0,0,0,985,2001,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4239,1,1,0,2,0,0,0,0,0,985,2002,"employment",1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4254,1,1,0,2,0,0,0,0,0,985,2001,"employment",1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2429,0,2,0,2,0,0,0,0,0,986,2002,"employment",0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,2,0,2,0,0,0,0,0,986,2001,"employment",0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2444,0,2,0,2,0,0,0,0,0,986,2001,"employment",0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2476,0,2,0,2,0,0,0,0,0,986,1999,"employment",0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3924,0,2,0,2,0,0,0,0,0,986,2000,"employment",0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3931,0,2,0,2,0,0,0,0,0,986,1999,"employment",0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3965,0,2,0,2,0,0,0,0,0,986,1997,"employment",0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3975,0,2,0,2,0,0,0,0,0,986,1996,"employment",0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4255,0,2,0,2,0,0,0,0,0,986,2001,"employment",0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4257,0,2,0,2,0,0,0,0,0,986,2001,"employment",0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1091,1,0,0,1,1,1,10,53,0,1001,1999,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,1,0,0,1,1,1,10,53,0,1001,1999,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1407,1,0,0,1,1,1,10,53,0,1001,1999,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1415,1,0,0,1,1,1,10,53,0,1001,1999,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,1,0,0,1,1,1,10,53,0,1001,1997,"pregnancy",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1459,1,0,0,1,1,1,10,53,0,1001,1997,"pregnancy",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2540,1,0,0,1,1,1,10,53,0,1001,2001,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2566,1,0,0,1,1,1,10,53,0,1001,1998,"employment",1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2580,1,0,0,1,1,1,10,53,0,1001,1999,"Title IX",1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2837,1,0,0,1,1,1,10,53,0,1001,2001,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2856,1,0,0,1,1,1,10,53,0,1001,2000,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4291,1,0,0,1,1,1,10,53,0,1001,2002,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4365,1,0,0,1,1,1,10,53,0,1001,1997,"employment",1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,0,2,0,2,1,1,10,49,3,1002,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,0,2,0,2,1,1,10,49,3,1002,1999,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1120,0,2,0,2,1,1,10,49,3,1002,1996,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,0,2,0,2,1,1,10,49,3,1002,2000,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,0,2,0,2,1,1,10,49,3,1002,2000,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1408,0,2,0,2,1,1,10,49,3,1002,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1410,0,2,0,2,1,1,10,49,3,1002,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,0,2,0,2,1,1,10,49,3,1002,1998,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1431,0,2,0,2,1,1,10,49,3,1002,1998,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1440,0,2,0,2,1,1,10,49,3,1002,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4279,0,2,0,2,1,1,10,49,3,1002,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4287,0,2,0,2,1,1,10,49,3,1002,2002,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4288,0,2,0,2,1,1,10,49,3,1002,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4290,0,2,0,2,1,1,10,49,3,1002,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4306,0,2,0,2,1,1,10,49,3,1002,2000,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2548,1,2,0,3,1,1,10,49,4,1003,1999,"employment",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2549,1,2,0,3,1,1,10,49,4,1003,1999,"employment",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2551,1,2,0,3,1,1,10,49,4,1003,1999,"pregnancy",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2568,1,2,0,3,1,1,10,49,4,1003,1998,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2570,1,2,0,3,1,1,10,49,4,1003,1997,"employment",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2836,1,2,0,3,1,1,10,49,4,1003,2001,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2866,1,2,0,3,1,1,10,49,4,1003,1999,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2869,1,2,0,3,1,1,10,49,4,1003,1999,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2880,1,2,0,3,1,1,10,49,4,1003,1999,"employment",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2899,1,2,0,3,1,1,10,49,4,1003,1997,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2903,1,2,0,3,1,1,10,49,4,1003,1997,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2917,1,2,0,3,1,1,10,49,4,1003,1998,"pregnancy",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1092,0,2,0,2,1,1,10,54,7,1006,1999,"pregnancy",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1099,0,2,0,2,1,1,10,54,7,1006,1998,"employment",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1115,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,0,2,0,2,1,1,10,54,7,1006,2000,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1387,0,2,0,2,1,1,10,54,7,1006,2000,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1399,0,2,0,2,1,1,10,54,7,1006,2000,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,0,2,0,2,1,1,10,54,7,1006,2000,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1412,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1413,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1417,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1424,0,2,0,2,1,1,10,54,7,1006,1998,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,0,2,0,2,1,1,10,54,7,1006,1998,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,0,2,0,2,1,1,10,54,7,1006,1998,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1442,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1443,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2575,0,2,0,2,1,1,10,54,7,1006,1997,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2815,0,2,0,2,1,1,10,54,7,1006,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2818,0,2,0,2,1,1,10,54,7,1006,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2870,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2882,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2889,0,2,0,2,1,1,10,54,7,1006,1998,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4008,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4278,0,2,0,2,1,1,10,54,7,1006,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4280,0,2,0,2,1,1,10,54,7,1006,2002,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4289,0,2,0,2,1,1,10,54,7,1006,2002,"employment",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4326,0,2,0,2,1,1,10,54,7,1006,1999,"employment",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,2,2,0,4,1,1,10,48,7,1009,2001,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,2,2,0,4,1,1,10,48,7,1009,1998,"employment",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1364,2,2,0,4,1,1,10,48,7,1009,2002,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1366,2,2,0,4,1,1,10,48,7,1009,2002,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1374,2,2,0,4,1,1,10,48,7,1009,2002,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1375,2,2,0,4,1,1,10,48,7,1009,2001,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1377,2,2,0,4,1,1,10,48,7,1009,2001,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1405,2,2,0,4,1,1,10,48,7,1009,1999,"employment",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2574,2,2,0,4,1,1,10,48,7,1009,1997,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2838,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2841,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2850,2,2,0,4,1,1,10,48,7,1009,2000,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2886,2,2,0,4,1,1,10,48,7,1009,1998,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2890,2,2,0,4,1,1,10,48,7,1009,1998,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2896,2,2,0,4,1,1,10,48,7,1009,1998,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2902,2,2,0,4,1,1,10,48,7,1009,1997,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4010,2,2,0,4,1,1,10,48,7,1009,1999,"pregnancy",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4030,2,2,0,4,1,1,10,48,7,1009,1997,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4035,2,2,0,4,1,1,10,48,7,1009,1996,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4036,2,2,0,4,1,1,10,48,7,1009,1996,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4037,2,2,0,4,1,1,10,48,7,1009,1996,"employment",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
